timestamp,data,mark,
timestamp,data,mark,
2024-11-07T20:35:30.861530746+08:00,184018497,"10
",
2024-11-07T20:35:30.962693727+08:00,184013473,"10
",
2024-11-07T20:35:31.063855931+08:00,184004561,"10
",
2024-11-07T20:35:31.165027394+08:00,184009201,"10
",
2024-11-07T20:35:31.266198857+08:00,184000289,"10
",
2024-11-07T20:35:31.367363116+08:00,183991393,"10
",
2024-11-07T20:35:31.468533838+08:00,184022769,"10
",
2024-11-07T20:35:31.569696801+08:00,183995649,"10
",
2024-11-07T20:35:31.670860394+08:00,184018497,"10
",
2024-11-07T20:35:31.772022968+08:00,184004561,"10
",
2024-11-07T20:35:31.873185579+08:00,184018113,"10
",
2024-11-07T20:35:31.974355523+08:00,184004561,"10
",
2024-11-07T20:35:32.075518393+08:00,184004561,"10
",
2024-11-07T20:35:32.176694393+08:00,184018497,"10
",
2024-11-07T20:35:32.277866430+08:00,183995649,"10
",
2024-11-07T20:35:32.379030727+08:00,184000289,"10
",
2024-11-07T20:35:32.480202652+08:00,184013473,"10
",
2024-11-07T20:35:32.581366967+08:00,184004561,"10
",
2024-11-07T20:35:32.682530578+08:00,184004561,"10
",
2024-11-07T20:35:32.783694763+08:00,183988257,"10
",
2024-11-07T20:35:32.884857819+08:00,184013473,"10
",
2024-11-07T20:35:32.986020115+08:00,184018497,"10
",
2024-11-07T20:35:33.087182782+08:00,184000289,"10
",
2024-11-07T20:35:33.188364985+08:00,184000289,"10
",
2024-11-07T20:35:33.289538319+08:00,184004945,"10
",
2024-11-07T20:35:33.390702374+08:00,183991393,"10
",
2024-11-07T20:35:33.491873041+08:00,184004561,"10
",
2024-11-07T20:35:33.593035189+08:00,184009585,"10
",
2024-11-07T20:35:33.694197781+08:00,183995649,"10
",
2024-11-07T20:35:33.795360818+08:00,184018497,"10
",
2024-11-07T20:35:33.896523800+08:00,184022769,"10
",
2024-11-07T20:35:33.997685170+08:00,184018497,"10
",
2024-11-07T20:35:34.098847559+08:00,184022769,"10
",
2024-11-07T20:35:34.200023022+08:00,184000289,"10
",
2024-11-07T20:35:34.301196022+08:00,183995649,"10
",
2024-11-07T20:35:43.786624775+08:00,182870417,"20
",
2024-11-07T20:35:43.887849460+08:00,182861473,"20
",
2024-11-07T20:35:43.989025738+08:00,182870721,"20
",
2024-11-07T20:35:44.090198368+08:00,182874737,"20
",
2024-11-07T20:35:44.191379849+08:00,182852545,"20
",
2024-11-07T20:35:44.292568812+08:00,182879649,"20
",
2024-11-07T20:35:44.393741590+08:00,182861473,"20
",
2024-11-07T20:35:44.494909553+08:00,182852545,"20
",
2024-11-07T20:35:44.596077330+08:00,182865809,"20
",
2024-11-07T20:35:44.697244145+08:00,182870417,"20
",
2024-11-07T20:35:44.798417571+08:00,182861473,"20
",
2024-11-07T20:35:44.899608238+08:00,182874737,"20
",
2024-11-07T20:35:45.000777201+08:00,182870721,"20
",
2024-11-07T20:35:45.101969997+08:00,182884273,"20
",
2024-11-07T20:35:45.203160293+08:00,182865809,"20
",
2024-11-07T20:35:45.304331311+08:00,182866097,"20
",
2024-11-07T20:35:45.405493589+08:00,182865809,"20
",
2024-11-07T20:35:45.506656108+08:00,182861473,"20
",
2024-11-07T20:35:45.607818774+08:00,182856865,"20
",
2024-11-07T20:35:45.708979922+08:00,182865809,"20
",
2024-11-07T20:35:45.810148737+08:00,182865809,"20
",
2024-11-07T20:35:45.911329718+08:00,182861473,"20
",
2024-11-07T20:35:46.012493922+08:00,182861473,"20
",
2024-11-07T20:35:46.113657163+08:00,182865809,"20
",
2024-11-07T20:35:46.214830496+08:00,182870417,"20
",
2024-11-07T20:35:46.316011163+08:00,182852545,"20
",
2024-11-07T20:35:46.417175144+08:00,182843297,"20
",
2024-11-07T20:35:46.518348051+08:00,182861473,"20
",
2024-11-07T20:35:46.619513366+08:00,182852545,"20
",
2024-11-07T20:35:46.720677292+08:00,182874737,"20
",
2024-11-07T20:35:46.821839125+08:00,182856865,"20
",
2024-11-07T20:35:46.923012162+08:00,182865809,"20
",
2024-11-07T20:35:47.024173662+08:00,182865809,"20
",
2024-11-07T20:35:47.125337199+08:00,182883969,"20
",
2024-11-07T20:35:47.226513792+08:00,182870417,"20
",
2024-11-07T20:35:47.327689607+08:00,182879649,"20
",
2024-11-07T20:35:47.428853644+08:00,182879649,"20
",
2024-11-07T20:35:47.530015069+08:00,182865809,"20
",
2024-11-07T20:35:47.631178884+08:00,182861473,"20
",
2024-11-07T20:35:47.732348106+08:00,182879649,"20
",
2024-11-07T20:35:47.833512273+08:00,182879649,"20
",
2024-11-07T20:35:47.934684458+08:00,182852545,"20
",
2024-11-07T20:35:48.035846291+08:00,182870417,"20
",
2024-11-07T20:35:48.137009032+08:00,182870417,"20
",
2024-11-07T20:35:48.238181273+08:00,182861473,"20
",
2024-11-07T20:35:48.339365124+08:00,182870721,"20
",
2024-11-07T20:35:48.440534143+08:00,182865809,"20
",
2024-11-07T20:35:48.541697106+08:00,182861473,"20
",
2024-11-07T20:35:48.642860069+08:00,182861473,"20
",
2024-11-07T20:35:48.744027995+08:00,182856865,"20
",
2024-11-07T20:35:48.845198883+08:00,182883969,"20
",
2024-11-07T20:35:48.946371439+08:00,182866097,"20
",
2024-11-07T20:35:49.047534846+08:00,182870721,"20
",
2024-11-07T20:35:49.148697957+08:00,182875041,"20
",
2024-11-07T20:35:49.249873179+08:00,182883969,"20
",
2024-11-07T20:35:49.351043161+08:00,182861473,"20
",
2024-11-07T20:35:49.452205105+08:00,182865809,"20
",
2024-11-07T20:35:49.553366994+08:00,182856865,"20
",
2024-11-07T20:35:49.654530661+08:00,182883969,"20
",
2024-11-07T20:35:49.755693179+08:00,182874737,"20
",
2024-11-07T20:35:49.856855161+08:00,182865809,"20
",
2024-11-07T20:35:49.958025549+08:00,182879649,"20
",
2024-11-07T20:35:50.059187623+08:00,182866097,"20
",
2024-11-07T20:35:50.160359420+08:00,182866097,"20
",
2024-11-07T20:35:50.261535512+08:00,182856865,"20
",
2024-11-07T20:35:50.362709438+08:00,182861473,"20
",
2024-11-07T20:35:50.463872364+08:00,182883969,"20
",
2024-11-07T20:35:50.565036771+08:00,182883969,"20
",
2024-11-07T20:35:50.666200882+08:00,182865809,"20
",
2024-11-07T20:35:50.767362716+08:00,182865809,"20
",
2024-11-07T20:35:50.868526030+08:00,182865809,"20
",
2024-11-07T20:35:50.969696623+08:00,182856865,"20
",
2024-11-07T20:35:51.070832104+08:00,182861473,"20
",
2024-11-07T20:35:51.171990975+08:00,182879649,"20
",
2024-11-07T20:35:51.273166623+08:00,182852545,"20
",
2024-11-07T20:35:51.374340752+08:00,182870721,"20
",
2024-11-07T20:35:51.475502437+08:00,182870721,"20
",
2024-11-07T20:35:51.576666104+08:00,182879649,"20
",
2024-11-07T20:35:51.677827122+08:00,182875041,"20
",
2024-11-07T20:35:51.778990659+08:00,182879649,"20
",
2024-11-07T20:35:51.880154974+08:00,182865809,"20
",
2024-11-07T20:35:51.981326974+08:00,182861473,"20
",
2024-11-07T20:35:52.082488956+08:00,182874737,"20
",
2024-11-07T20:35:52.183662326+08:00,182874737,"20
",
2024-11-07T20:35:52.284834011+08:00,182874737,"20
",
2024-11-07T20:35:52.385999455+08:00,182883969,"20
",
2024-11-07T20:35:52.487168863+08:00,182861473,"20
",
2024-11-07T20:35:52.588332640+08:00,182856865,"20
",
2024-11-07T20:35:52.689497196+08:00,182861473,"20
",
2024-11-07T20:35:52.790660326+08:00,182865809,"20
",
2024-11-07T20:35:52.891822825+08:00,182861473,"20
",
2024-11-07T20:35:52.992993436+08:00,182856865,"20
",
2024-11-07T20:35:53.094155788+08:00,182879649,"20
",
2024-11-07T20:35:53.195330936+08:00,182861473,"20
",
2024-11-07T20:35:53.296497288+08:00,182852545,"20
",
2024-11-07T20:35:53.397662233+08:00,182879649,"20
",
2024-11-07T20:35:53.498826992+08:00,182852545,"20
",
2024-11-07T20:35:53.599989325+08:00,182847921,"20
",
2024-11-07T20:35:53.701152269+08:00,182861473,"20
",
2024-11-07T20:35:53.802314936+08:00,182865809,"20
",
